"_created_at",_id,_p_user,_updated_at,canal,count
2015-10-26T01:15:55.885Z,INuLDXQ945,_User$TTqQ4b6EkD,2015-10-26T01:15:55.885Z,TrDEXYx8Dz,0
2016-07-29T15:48:14.428Z,IP5Gys3Brc,_User$xkPspPIp12,2016-07-29T15:48:14.428Z,ZuGXxZk1sk,0
2016-01-20T22:20:50.198Z,IRtbs1CguZ,_User$JGzBLshp9p,2016-01-20T22:20:50.198Z,63IOduNXIh,0
2016-06-02T14:13:06.178Z,ITkqthYJr5,_User$SpxNriG3Wk,2016-06-02T14:13:06.178Z,aMnyzn8Xcw,0
2015-10-26T01:16:06.754Z,IULjiRtwYF,_User$ck7iDH17Aq,2015-10-26T01:16:06.754Z,HdbP6OgVpk,0
2016-03-09T14:23:02.049Z,IUNZeixqxK,_User$UTIxK4BlJt,2017-10-12T18:51:45.499Z,bTGrkiHwRR,17
2016-12-05T15:01:37.202Z,IVM5xtBoAL,_User$Knd6LTha8i,2017-09-18T18:43:57.389Z,ulSbV69DPV,1
2015-10-26T01:16:14.812Z,IWHGkY0Ct6,_User$cKWMh1wfTD,2017-10-09T19:04:42.556Z,VWWrWaDVaH,3
2016-08-17T20:26:03.598Z,IXd6GnUnmH,_User$upXzUmFryj,2017-04-05T15:56:19.054Z,HfbhCFL687,5
2016-07-27T20:26:38.538Z,IZNqUFVPlD,_User$qjlIaURJHO,2017-08-30T14:38:08.045Z,IPOzZOaaiW,1
2016-07-29T01:22:15.197Z,IdTiTFsPNJ,_User$xkPspPIp12,2016-07-29T01:22:15.197Z,ZuGXxZk1sk,0
2016-08-22T19:17:50.272Z,IezAvJJqO6,_User$MhODt2ovzF,2017-09-21T00:54:59.952Z,C0ZGFwpEvE,14
2016-08-17T20:56:13.352Z,IhcR92taiM,_User$daqgATw1Nq,2017-05-18T15:26:47.659Z,FtVcL2HHMg,6
2015-10-26T01:16:04.050Z,IhuLuRWqLF,_User$mP7wasR7iI,2017-04-05T18:19:42.819Z,XigAlYxDRn,3
2015-11-25T18:24:47.931Z,IiqqPDR7yL,_User$DuJubDZx4i,2017-04-05T18:21:35.321Z,k9X7bxxVai,9
2016-07-27T20:20:53.809Z,Ijm0iEEjF8,_User$lHI3WaEdEI,2016-07-27T20:20:53.809Z,GBk5Pz3BA2,0
2015-12-22T02:03:48.465Z,IlQMGRrfgs,_User$h6sbxVzHRN,2017-07-11T20:48:52.614Z,BSATibaRvR,6
2015-10-26T01:15:59.083Z,Im4HNdmCdC,_User$vYSTwKw7CD,2017-04-05T18:08:59.785Z,yIA2rQ4L0o,3
2015-10-26T01:16:15.252Z,ImUqCAfn3w,_User$7sHVmF8CtE,2015-10-26T01:16:15.252Z,PvYXzC3Wi8,0
2016-12-02T19:56:49.144Z,Iop1LjH3or,_User$R9AgMh2lLm,2017-06-22T14:29:21.865Z,IDdRmzjIAE,8
2015-10-26T01:16:14.743Z,IpoZO5eRbf,_User$ZRwHl02fxz,2015-10-26T01:16:14.743Z,83xpCDtUaR,0
2015-10-26T01:15:53.875Z,IpsQ0dKHuG,_User$1EQgUC7z7K,2015-10-26T18:01:15.152Z,Bb077Ugl1F,1
2015-10-26T01:16:15.804Z,IqnqWGTy0b,_User$eOXw8RSxm1,2017-09-28T15:23:30.595Z,GGt2mLirUg,19
2015-10-26T01:16:04.343Z,IsviRTsTpt,_User$48hQzwneNd,2017-10-11T18:44:42.814Z,cpdaI2JhjD,15
2015-10-26T01:15:59.261Z,IuJNpEjDhn,_User$bXAnkZZwOQ,2016-03-08T19:55:08.153Z,OQ8B9dQdUC,1
2016-04-18T22:16:30.262Z,Iyv9lWYlR9,_User$cPuBSNNKId,2016-04-18T22:16:30.262Z,H1PG2YcCYd,0
2016-04-18T20:34:12.037Z,IzSHrpHQJU,_User$v5pzpPhfQ0,2016-04-18T20:34:12.037Z,nyZFAmD0vT,0
2016-08-10T18:15:37.960Z,J0bifDITzT,_User$IYvwwSvJw0,2017-09-18T18:50:11.308Z,WjuWa0xzsC,13
2015-10-26T01:16:06.879Z,J1YsnEZqlS,_User$866RiBwVQH,2017-06-12T15:25:20.197Z,Frf38DSxPm,6
2015-10-26T01:15:54.624Z,J1alRe7p9q,_User$qREiueFeku,2016-03-08T19:54:57.062Z,IX6Fhyxq8k,1
2016-04-18T22:11:55.394Z,J2SXQv12lI,_User$rIJxILE6XL,2017-04-05T18:21:35.617Z,k9X7bxxVai,7
2015-11-25T18:38:10.603Z,J3Dnws3DcC,_User$gWTTipwGap,2015-11-25T18:38:10.603Z,Eynu9jFJqi,0
2016-04-18T20:37:59.980Z,J3W5FETDUh,_User$sA8IcZc8fF,2017-09-11T14:20:32.874Z,SUz4JL1hbe,9
2016-09-05T14:19:03.072Z,J3tCj6VuFT,_User$yPo7dF0eLQ,2016-09-05T14:19:03.072Z,ZGRA1B0ojW,0
2016-04-18T20:36:15.093Z,J4WvlL0wIN,_User$zbdAOqzGmI,2017-04-05T18:13:00.015Z,2d6ds2Ylec,10
2016-07-27T20:35:02.591Z,J51LdUTRC7,_User$N82w55lP8W,2017-04-25T16:28:18.629Z,Imebh1Kg88,4
2015-11-26T22:53:46.282Z,J5K1mHEa6Q,_User$0SqeiPMEII,2015-11-26T22:53:46.282Z,LcglnKS00V,0
2016-04-13T17:38:44.043Z,J6NNngKBDG,_User$P85eEH5ldS,2017-09-21T00:52:58.305Z,6TP5qV0k3Y,1
2015-11-25T18:28:11.931Z,J6Rgp0d7PA,_User$uKUrAydkE0,2016-03-15T21:10:24.778Z,H1PG2YcCYd,2
2015-11-25T16:39:13.738Z,J9hWAs7rG7,_User$P85eEH5ldS,2016-04-05T16:10:21.311Z,tHrZ4x862i,8
2015-10-26T01:15:46.200Z,J9mSmP20cD,_User$O1RgjHIQ6J,2017-09-01T18:44:31.732Z,ojyfcrXRJv,5
2016-04-18T22:13:50.606Z,JBbHEpApTC,_User$ejNzOOZXM5,2017-10-02T19:59:38.361Z,TK51BVBFvj,13
2015-10-26T01:16:13.021Z,JCIjfWSL1m,_User$lbKAZdZXLe,2016-03-15T21:09:04.991Z,ApRZKhdO1m,1
2015-11-25T16:42:43.386Z,JDT10CY3hW,_User$qREiueFeku,2016-03-08T19:54:57.119Z,IX6Fhyxq8k,1
2017-02-01T16:25:35.953Z,JF4kM2xb4l,_User$DuJubDZx4i,2017-02-01T16:25:35.953Z,Lrx8r4GL8a,0
2016-01-07T13:28:17.207Z,JGfpVxk25i,_User$UbH8iToBhQ,2017-05-04T19:49:11.784Z,HCiAI0z8vv,20
2015-11-25T16:42:43.588Z,JH07nI2553,_User$LF1OZeKKAO,2016-03-08T19:54:56.987Z,IX6Fhyxq8k,1
2015-10-26T01:15:44.893Z,JHpjVqjT3h,_User$h6sbxVzHRN,2017-04-05T15:56:18.348Z,HfbhCFL687,5
2015-10-26T01:15:56.284Z,JIL0QwNSp9,_User$4gUIq4uvRE,2016-03-08T20:15:01.850Z,OO6PzuZRGz,1
2016-08-10T23:06:37.732Z,JINU6F6ilL,_User$vJfUpOzttG,2017-04-25T18:03:40.786Z,KnZt2qmy1M,4
2015-10-26T01:16:04.763Z,JJEgPsR4t1,_User$DjnSiPhSGY,2016-03-08T19:59:08.898Z,7hgeIHESX0,1
2016-04-28T20:03:24.157Z,JJYOpRS1a4,_User$B7stUlu5vq,2017-09-26T19:11:09.569Z,1S9TIL5o4h,0
2015-10-26T01:16:05.908Z,JJxQTAsTAz,_User$eVqn4ez3sj,2017-05-17T17:08:42.846Z,R4cmD3rRYj,3
2016-09-13T18:52:34.372Z,JKvg1LnWks,_User$YTowbeunnj,2016-09-13T18:52:34.372Z,gFiw2dZ6qU,0
2016-08-10T23:05:57.580Z,JMKRcFWZY3,_User$UN2OAQrdyv,2017-06-22T14:30:04.927Z,QmMkNQkziU,14
2015-12-17T03:01:31.302Z,JO9KBgA1L1,_User$h6sbxVzHRN,2017-04-05T15:56:18.530Z,HfbhCFL687,5
2015-10-26T01:15:58.694Z,JOp2NbOT1T,_User$z000hyIDFe,2017-09-05T18:55:16.285Z,xWifljAy5e,4
2015-11-25T17:38:08.992Z,JP2rxCwTzj,_User$sh3mVjKkfc,2017-09-21T01:00:16.579Z,fw6gURfK3A,23
2016-05-27T20:18:55.757Z,JQ9WOHk2my,_User$rYlyTK9sFD,2016-05-27T20:18:55.757Z,aRR94pmw8J,0
2016-05-02T16:39:06.074Z,JRFqLgLb0x,_User$g14DPhA3XT,2017-09-27T20:58:15.298Z,BM662Lff8O,12
2016-08-09T20:44:25.396Z,JTu3ptoJT1,_User$6Dd2miScat,2017-05-22T16:25:37.615Z,BdF5iyolar,17
2016-08-10T23:05:02.887Z,JVQ1LJ5Ebn,_User$vImOuUDJHq,2017-04-25T17:59:40.369Z,rknl5XUafU,12
2015-10-26T01:16:07.420Z,JVk7JsjPvB,_User$k9at9OcMfb,2017-09-11T13:51:58.736Z,1J4c0qPXAw,5
2015-10-26T01:16:13.915Z,JVvhVlNFQ3,_User$rHUUlhL7Iy,2015-10-26T01:16:13.915Z,yMKRr02Isw,0
2016-02-16T21:57:29.352Z,JWoIFCdu5O,_User$zecQLUmfne,2016-02-16T21:57:29.352Z,541Dugma1H,0
2016-08-09T20:33:50.178Z,JYZ3TF3bjf,_User$wNV0W33ix0,2017-08-30T15:02:46.561Z,5G3TQdNiyN,24
2015-11-25T17:37:58.227Z,JZItw8IVfn,_User$sh3mVjKkfc,2017-09-21T01:00:16.588Z,fw6gURfK3A,23
2015-10-26T01:15:53.576Z,Ja54yUQP2E,_User$SVICcpmwLq,2016-08-23T19:59:53.260Z,8sNFqv3RJf,2
2015-10-26T01:16:12.689Z,JclFc6vkTB,_User$KX9R8KmAFl,2017-06-07T15:47:15.060Z,QPMoXzQ3sb,7
2015-10-26T01:16:08.836Z,JcptkmuAIW,_User$yX6ajyqQ8U,2016-10-10T13:57:46.001Z,XOsdKyTbnC,3
2016-01-29T21:51:48.198Z,Jd4ZCBaAFY,_User$w1s64A3qj0,2017-10-16T17:14:09.631Z,cbdLvH69rV,21
2016-08-09T21:13:27.289Z,JdWxC7Pvav,_User$I9PHQW0IOD,2017-09-18T18:47:17.369Z,BpL5h3H2Q7,4
2016-04-18T22:07:44.102Z,JfCMR6HTcD,_User$1PFRKBY0zY,2017-01-30T20:12:00.650Z,38z0xMceId,0
2016-08-16T13:05:48.764Z,JiRtLmEJka,_User$xUOQDz1QId,2016-08-16T13:05:48.764Z,C7SGLAbEgE,0
2016-08-10T19:26:21.434Z,JihoPxCDuh,_User$Aj7sVtZqGo,2017-10-10T18:54:06.809Z,lgBXhp5LkF,14
2016-05-12T20:29:07.064Z,Jk0uxkJse2,_User$spbOIyaVrT,2016-05-12T20:29:07.064Z,BIYFzXOoIx,0
2016-04-19T16:03:32.884Z,Jlg2qrH7xf,_User$GSJ024tnJt,2017-04-05T18:22:19.107Z,ZpivSqbHRS,1
2015-10-26T01:16:15.111Z,JmwiB37tPg,_User$XsiNEkaQgA,2016-03-15T21:10:48.195Z,SqFWWUvNhc,2
2015-11-25T16:08:19.791Z,Jn82Floqcz,_User$8t5f3QoSCf,2017-09-26T18:47:08.838Z,1S9TIL5o4h,16
2016-07-27T20:29:41.133Z,JnHczl9J5T,_User$TXTCnFOLHe,2017-10-14T22:10:04.213Z,kLQgbaTW40,0
2016-07-27T20:32:47.174Z,Jnl9jsuhvT,_User$GKsI6tQqNZ,2017-09-13T16:25:39.102Z,yi1rSuMnT2,1
2015-11-25T17:07:48.286Z,JnnQYaobvg,_User$v5pzpPhfQ0,2016-03-08T19:55:17.644Z,nyZFAmD0vT,2
2015-10-26T01:16:04.625Z,JoZFKxRpA9,_User$3htKVtSFhp,2017-10-06T13:45:29.977Z,6v8NolOQXD,2
2016-07-27T20:12:02.631Z,JrARokGTVZ,_User$mw98S0j7ud,2016-07-27T20:12:02.631Z,9qDtXKXV3V,0
2016-04-18T22:00:28.608Z,JrxilfElUh,_User$vvAvhrlIKQ,2017-02-21T21:15:02.097Z,XOsdKyTbnC,0
2015-11-25T18:24:02.710Z,Jt0lJm3BGH,_User$L1OriA9PsI,2016-03-15T21:11:26.553Z,5LXJOZKU7w,2
2016-08-23T17:01:37.437Z,Jt4X6cGpQl,_User$mxPTtHq1G2,2017-05-17T17:08:43.420Z,R4cmD3rRYj,11
2016-04-01T19:17:38.622Z,JtgJanRIf9,_User$qJXgdGoj04,2017-10-12T18:53:24.528Z,puxZU5tR9I,23
2015-11-25T17:56:12.827Z,JtrKwq5D9c,_User$lXg5TmU5Mz,2017-06-12T15:25:24.565Z,Frf38DSxPm,6
2015-10-26T01:16:09.239Z,JvAloHLivj,_User$W1LoAGuUbT,2015-10-26T01:16:09.239Z,aTjb1lmKfc,0
2016-06-09T13:35:18.216Z,JwJ972kovD,_User$uigm4aLcL5,2016-06-09T13:35:18.216Z,gpJZlTkOh1,0
2016-07-06T18:24:25.894Z,Jx6AX4cv0b,_User$bmC10OH7Vf,2016-07-06T18:24:25.894Z,lirJ2Q3xqT,0
2015-10-26T01:16:10.889Z,JxlSQACyfP,_User$edaon6M7Um,2016-03-08T19:52:03.020Z,BtgoSXCvcz,1
2015-10-26T01:15:45.661Z,Jz8tCFXudb,_User$6Q5qwoYox5,2015-10-26T01:15:45.661Z,tLbmy6nesx,0
2016-06-02T14:11:50.867Z,K0HsdMM8aE,_User$NKHqSWudgJ,2016-06-02T14:11:50.867Z,aMnyzn8Xcw,0
2016-04-18T20:07:07.120Z,K1owYFnEMw,_User$xNLUlVgVjZ,2017-06-07T15:40:18.356Z,4bJyaytuDR,6
2016-08-09T21:24:38.341Z,K1uiG3fiBc,_User$DmbYFALqxE,2016-08-09T21:24:38.341Z,IZSjxrf5Gt,0
2015-11-25T18:38:10.604Z,K2YgtzqY4L,_User$L5qYMVm1lo,2015-11-25T18:38:10.604Z,Eynu9jFJqi,0
2015-11-25T18:26:54.403Z,K39JaK6OHP,_User$ejNzOOZXM5,2017-10-02T19:59:38.481Z,TK51BVBFvj,18
2016-04-18T19:54:25.993Z,K3bHuWPuXg,_User$B7stUlu5vq,2017-09-26T18:47:09.417Z,1S9TIL5o4h,14
2016-11-09T16:32:05.029Z,K4Gkjwzvf0,_User$YTowbeunnj,2016-11-09T16:32:05.029Z,gFiw2dZ6qU,0
2016-05-17T17:08:02.808Z,K4PVIv1slF,_User$JYGjIxm6aI,2017-04-25T16:28:17.759Z,Imebh1Kg88,4
2016-09-08T20:05:03.209Z,K55ieP8UCQ,_User$zjZDajSZN8,2017-09-11T14:20:33.766Z,SUz4JL1hbe,7
2016-05-17T17:12:24.299Z,K62g4MiBST,_User$N82w55lP8W,2017-04-25T16:28:18.596Z,Imebh1Kg88,4
2015-11-25T18:06:13.360Z,K6c7fWCoyE,_User$MAtAEAmBtq,2017-05-23T17:34:11.931Z,yR7yzlu7r6,14
2017-01-02T13:49:32.378Z,K75wAii0a9,_User$yX6ajyqQ8U,2017-01-02T13:49:32.378Z,DOZbA58Ky1,0
2016-03-31T17:47:01.042Z,K7fyQatnwq,_User$zGnPmeuznz,2016-03-31T17:47:01.042Z,ixjzm52Og9,0
2016-08-09T21:13:27.412Z,K8pX2P9gtq,_User$CVY7ZABNHM,2017-09-18T18:47:16.838Z,BpL5h3H2Q7,4
2015-10-26T01:16:07.845Z,K9wNGWQqz1,_User$6Dd2miScat,2017-05-22T16:25:37.311Z,BdF5iyolar,7
2016-01-28T21:20:52.040Z,K9z8jSAWKY,_User$v5pzpPhfQ0,2016-03-08T19:55:17.903Z,nyZFAmD0vT,2
2016-04-18T22:00:28.601Z,KBtWVc0BLi,_User$yX6ajyqQ8U,2016-10-10T13:57:46.104Z,XOsdKyTbnC,2
2017-01-02T13:53:50.838Z,KCy7FhkXFR,_User$s7yo7sJCrh,2017-10-13T14:49:08.651Z,86UjLHUTEw,0
2016-11-15T19:12:19.937Z,KEL3EPqTSl,_User$IEVuSdRTkO,2017-09-18T18:50:01.009Z,uazz0NpToK,3
2016-01-29T22:31:29.908Z,KEQIpf26AN,_User$IYvwwSvJw0,2017-09-18T18:50:11.294Z,WjuWa0xzsC,13
2016-08-22T19:24:31.405Z,KEny6P8uNM,_User$bvTO9uxFx2,2017-09-18T18:50:02.299Z,uazz0NpToK,5
2015-10-26T01:16:06.554Z,KEtTJdATm8,_User$GUQ0naogtc,2015-10-26T01:16:06.554Z,hE3ZGXcDsk,0
2015-10-26T01:15:46.025Z,KFIkWxxXKT,_User$iGChTgD3cE,2017-09-21T00:53:44.090Z,XQuNRaqeFY,5
2016-09-13T18:52:34.639Z,KIT7nMgnWY,_User$YTowbeunnj,2016-09-13T18:52:34.639Z,gFiw2dZ6qU,0
2016-08-22T20:05:35.870Z,KJBR01gOdd,_User$v4x8XEsbaj,2017-09-18T19:33:56.815Z,Y0iRWe7ZV6,4
2015-10-26T01:16:04.893Z,KJvf5ykRqE,_User$FqqCMYXt04,2017-09-29T18:42:48.223Z,KtbqtVEm0M,3
2015-11-25T18:23:27.440Z,KLhytjBEV2,_User$rDnngEvDy6,2016-03-08T20:17:38.965Z,o6R8qevJUa,1
2016-04-18T20:48:48.283Z,KMCWVM7FAY,_User$GsNPYH6N5x,2017-08-28T14:41:06.312Z,1j4GfuUWIm,2
2015-10-26T01:15:47.311Z,KMfsAPTsRG,_User$Nr5AKBPGya,2015-10-26T01:15:47.311Z,y6QsnkyGDz,0
2016-04-18T21:58:37.591Z,KMtBhGOVAx,_User$Y5PaxdWHQK,2016-10-21T15:14:12.900Z,3Tz13rzL5i,3
2016-07-27T20:27:43.381Z,KOVTqtQuWG,_User$tJKZxISKQ9,2017-08-30T14:39:40.727Z,Zv1VGJcckw,1
2016-02-18T23:11:39.197Z,KOg6ckDA3f,_User$BEs8fGOMpI,2016-03-15T21:09:04.853Z,ApRZKhdO1m,1
2016-08-18T21:22:07.020Z,KR8RLKCQrh,_User$T5MRodYBcb,2016-08-18T21:22:07.020Z,eaTyY9JJaY,0
2016-01-28T21:21:40.840Z,KRqyVlEiCn,_User$v5pzpPhfQ0,2016-03-08T19:55:18.811Z,nyZFAmD0vT,2
2015-10-26T01:16:07.196Z,KVqBLbtAuo,_User$FXYm2HObrm,2016-03-08T19:55:50.789Z,saJjLN8njr,1
2016-02-26T17:07:46.385Z,KWSUYz6Xwk,_User$DlcW5atXs6,2017-09-18T18:51:11.887Z,gwYDWEPMZI,11
2016-07-27T20:24:34.232Z,KWt1KnytEv,_User$qplezEuV5E,2017-08-30T14:35:08.579Z,na88WG6TT1,2
2015-11-25T16:34:33.568Z,KXKWP5h12t,_User$Y0WW2dsNcH,2016-03-08T19:52:52.150Z,QuKNXRUVwD,2
2016-10-14T21:20:45.374Z,KYrH6TtizV,_User$kNFxoA3GRs,2017-09-01T18:50:31.413Z,aznLxLaOXx,1
2016-08-19T21:42:10.341Z,KZUd8qiRRc,_User$upXzUmFryj,2017-07-11T20:48:53.221Z,BSATibaRvR,6
2016-04-18T20:32:18.399Z,Kc8JHkYhfH,_User$IlDb0pGXJ7,2016-04-18T20:32:18.399Z,QEd1nEYzFl,0
2015-10-26T01:16:12.413Z,KcsfYhREs3,_User$GlplBm9wqW,2016-03-08T20:17:51.215Z,GBAhUbXw0g,2
2016-04-18T22:24:26.303Z,KdGuilghLT,_User$xpGwIRCwR1,2017-10-09T18:51:56.514Z,S0GFRGx9dI,10
2016-08-09T20:41:29.227Z,KdNnAR0Sh6,_User$igQeId5wKw,2017-09-18T18:50:52.579Z,saa8d6OuVK,14
2016-08-09T21:12:12.241Z,KgCoFBBEhh,_User$CVY7ZABNHM,2017-09-18T18:47:16.839Z,BpL5h3H2Q7,4
2016-03-17T18:17:56.217Z,KggfSVRBHB,_User$A1Pi20bFcj,2016-03-17T18:17:56.217Z,J1vlZAqhHj,0
2015-10-26T01:15:58.276Z,Kk1cBClVMz,_User$FHoEizFiYi,2016-03-08T19:58:13.246Z,w6oTqRz6MT,1
2015-12-31T17:47:52.621Z,Kn9zbnzjW8,_User$ovxJbaCWAM,2015-12-31T17:47:52.621Z,kS6hsXKiqT,0
2016-02-22T22:37:00.364Z,KnKO5sXY8g,_User$3sUG6wdtF7,2017-09-18T19:33:28.894Z,E9CkqllAYJ,11
2016-02-29T15:12:34.264Z,KnzExKeS0B,_User$O2VxzUwiEV,2016-02-29T15:12:34.264Z,5JMO9OOUOl,0
2016-07-26T17:20:13.528Z,Kp0dAMTrfS,_User$QAVzUDUdCS,2016-07-26T17:20:13.528Z,zrxayqImv4,0
2016-02-29T14:25:01.966Z,Kp7zjDPBQH,_User$vvAvhrlIKQ,2016-02-29T14:25:01.966Z,DOZbA58Ky1,0
2016-01-28T21:21:04.275Z,Kpq6Nov8Uh,_User$v5pzpPhfQ0,2016-03-08T19:55:18.290Z,nyZFAmD0vT,2
2016-08-22T19:22:51.726Z,KqCzBphOlC,_User$eRMxxtg0Ey,2017-05-04T19:49:12.304Z,HCiAI0z8vv,19
2016-08-22T19:22:51.971Z,Kqqpww3IRx,_User$UbH8iToBhQ,2017-05-04T19:49:11.799Z,HCiAI0z8vv,19
2016-04-18T21:40:07.157Z,KrEzKVnisL,_User$mP7wasR7iI,2017-04-05T18:19:41.747Z,XigAlYxDRn,5
2015-10-26T01:15:46.299Z,KrVycLAZUf,_User$WALyT9cFx9,2017-09-01T18:44:31.885Z,ojyfcrXRJv,5
2016-03-17T18:17:56.518Z,KrWqKMGLS7,_User$sh3mVjKkfc,2016-03-17T18:17:56.518Z,J1vlZAqhHj,0
2016-11-09T21:15:01.014Z,Ks0SoQ9eyd,_User$wNV0W33ix0,2017-08-30T15:02:47.129Z,5G3TQdNiyN,4
2015-10-26T01:15:44.817Z,KsBIfAjaql,_User$i7J56Yd20v,2017-04-05T16:03:16.167Z,XrNd0FxMU6,5
2016-10-03T12:45:35.396Z,KtOTfaz4Jj,_User$tvPzt7xJZG,2016-10-03T12:45:35.396Z,lirJ2Q3xqT,0
2016-09-28T14:05:20.938Z,Ktbr8g2weA,_User$B7stUlu5vq,2016-09-28T14:05:20.938Z,t2XkJ5kWV6,0
2015-10-26T01:15:55.053Z,KuIBUCOSJ7,_User$C6HlptC65T,2015-10-26T01:15:55.053Z,PAYy5MZTZj,0
2016-04-20T20:41:17.428Z,KunS8Ksum7,_User$rIJxILE6XL,2016-09-13T13:56:42.990Z,Lrx8r4GL8a,1
2016-03-18T19:28:07.856Z,Kuotii1CAa,_User$yPo7dF0eLQ,2016-03-18T19:28:07.856Z,WYdcxownzx,0
2016-07-27T20:13:10.884Z,KusFwY0b79,_User$5RSmDM0X1T,2016-07-27T20:13:10.884Z,IwFHvv4wOq,0
2015-10-26T01:16:06.565Z,KvwwU7JL8h,_User$wz8p171Ame,2016-03-15T21:59:13.912Z,GjyWtOTMzb,0
2016-07-27T17:12:46.597Z,KwypbHTe2j,_User$MWyqfUiK86,2017-10-04T13:26:19.024Z,eyaHhdBWHF,27
2016-12-09T15:45:18.044Z,KxInv1bVE9,_User$GKsI6tQqNZ,2017-09-13T16:25:39.108Z,yi1rSuMnT2,1
2016-04-14T16:53:46.261Z,KxdfYwgQWu,_User$363GIVhbZi,2017-09-22T00:03:51.621Z,piDcVtIDDq,3
2016-04-18T19:56:26.287Z,Ky1RdsMnY3,_User$IkHJgedvFt,2016-04-18T19:56:26.287Z,LOcmfJXxcn,0
2016-03-18T19:28:08.708Z,KyeMsxHOTL,_User$yPo7dF0eLQ,2016-03-18T19:28:08.708Z,WYdcxownzx,0
2015-10-26T01:15:47.029Z,L0FPSxYYZm,_User$iZ6QAXNviZ,2017-09-21T00:53:59.886Z,FIr4iWfIFD,23
2016-09-12T21:58:53.159Z,L0gbGge8st,_User$9jFmjmGcC6,2017-07-11T20:56:32.371Z,u6rtNrosSb,5
2016-07-26T17:20:07.767Z,L1HlZ8bLut,_User$QAVzUDUdCS,2016-07-26T17:20:07.767Z,zrxayqImv4,0
2016-04-18T22:11:28.720Z,L3sjRr45yc,_User$L1OriA9PsI,2016-04-18T22:11:28.720Z,5LXJOZKU7w,0
2015-11-25T19:06:32.821Z,L5TVIrhMrz,_User$t79vRAVsob,2015-11-25T19:06:32.821Z,RjMLRtGdib,0
2016-02-22T18:19:30.896Z,L8JKyLmtjb,_User$XRrwVi88mc,2017-09-11T14:18:48.359Z,GOQIf6XPtt,10
2016-11-07T22:05:13.072Z,L9WHTdpGnl,_User$DCnwMVaxQl,2017-09-11T18:47:33.381Z,yVXRjvoHcf,1
2016-04-18T20:33:02.987Z,LClRFjzdIS,_User$SWE0Qac34W,2016-04-18T20:33:02.987Z,OQ8B9dQdUC,0
2015-10-26T01:16:07.981Z,LCql9IpuxT,_User$tAGuFCLaxC,2017-05-22T16:25:37.978Z,BdF5iyolar,17
2016-07-27T20:14:17.278Z,LDXXX8qYKY,_User$L5qYMVm1lo,2016-07-27T20:14:17.278Z,Eynu9jFJqi,0
2016-07-26T18:03:32.014Z,LDkgvBu8RZ,_User$9vA6CmQFWN,2016-07-26T18:03:32.014Z,bApU2mdOJm,0
2015-10-26T01:16:13.719Z,LELKPsMlao,_User$BuBx2PNe8c,2017-10-09T18:51:56.310Z,S0GFRGx9dI,9
2015-10-26T01:16:15.439Z,LEwE8UHXRy,_User$R5Pxs50nmC,2015-10-26T15:33:02.278Z,rt8A0z51Mu,0
2015-11-25T17:27:59.809Z,LFbm1RpuIN,_User$xdvo798GqN,2017-04-05T18:20:13.551Z,hjQqH4u6AB,1
2016-08-10T23:53:36.182Z,LGIQvLfGsI,_User$v4x8XEsbaj,2017-09-18T19:33:56.934Z,Y0iRWe7ZV6,4
2016-01-22T00:30:08.965Z,LH75mXZCA5,_User$eVqn4ez3sj,2017-05-17T17:08:43.248Z,R4cmD3rRYj,13
2015-10-26T01:15:44.950Z,LM0OtZmx9Q,_User$4je2kLOXOL,2016-12-05T14:59:38.813Z,ccrrWjrMni,11
2017-02-01T16:23:26.093Z,LMFy3EDC9G,_User$NsIYkMtI2J,2017-09-21T00:52:22.252Z,EEsh1Yh4qo,1
2016-08-10T19:16:12.457Z,LN5BWemBGZ,_User$hBY4r2hEIi,2016-08-10T19:16:12.457Z,ntY0MRqm2L,0
2016-06-03T16:59:40.968Z,LNuMjm1mMp,_User$YoJp3exsd2,2016-06-03T16:59:40.968Z,XQXf9CSCT7,0
2015-11-25T17:24:23.889Z,LOQ6QOqKf9,_User$Wo4Jqcphuw,2017-08-28T14:41:24.624Z,1j4GfuUWIm,0
2016-08-10T20:22:00.965Z,LOmiGyRKEe,_User$U845k9n3y7,2016-08-10T20:22:00.965Z,n8Wckd92BZ,0
2016-08-23T13:01:13.970Z,LPPhpLWsks,_User$SqcZJsXfQk,2017-04-05T16:15:14.226Z,60K4skOYZK,1
2016-12-20T18:38:15.575Z,LU3XbbyGZQ,_User$qGIGiJcwTf,2017-10-06T13:40:08.902Z,rLGhynKCFR,4
2016-11-02T18:54:17.723Z,LUxtYT409U,_User$9AB2uUJyTi,2017-09-18T18:43:57.189Z,ulSbV69DPV,1
2016-08-26T17:59:31.844Z,LVpxGd2NCB,_User$U2v0Yrhyen,2016-08-26T17:59:31.844Z,C7e4Pni1cQ,0
2016-10-31T23:13:30.308Z,LWXR8zkVIw,_User$ejGVWvNmcL,2017-06-22T14:30:05.447Z,QmMkNQkziU,9
2016-05-02T20:12:41.489Z,LZK1hl3UGd,_User$lvTU1aDkKN,2017-09-18T18:46:48.931Z,HJG8YEDV8O,2
2015-10-26T01:15:48.598Z,LZcMjcMyf1,_User$L39bQ16BbE,2017-09-22T00:03:51.933Z,piDcVtIDDq,3
2015-11-26T22:48:39.518Z,LZhPVu7Hno,_User$SUOmcgETNg,2017-09-11T16:08:50.456Z,hVs56Z06tg,12
